"GENE" "SCORE" "CHROM" "DEBUT" "FIN" "POS_GENE" "TAILLE" "SNPs_par_pb" "SOUCHE"
"690" "CBS815.71p_g167:g" 41 "CBS815.71p_contig_1" 573233 575162 574197.5 1930 0.0212435233160622 "PSN1057"
"691" "CBS815.71p_g1670:g" 0 "CBS815.71p_contig_1" 5814379 5815105 5814742 727 0 "PSN1057"
"692" "CBS815.71p_g1671:g" 0 "CBS815.71p_contig_1" 5815293 5816357 5815825 1065 0 "PSN1057"
"693" "CBS815.71p_g1672:g" 0 "CBS815.71p_contig_1" 5817563 5817968 5817765.5 406 0 "PSN1057"
"694" "CBS815.71p_g1673:g" 0 "CBS815.71p_contig_1" 5826636 5827099 5826867.5 464 0 "PSN1057"
"695" "CBS815.71p_g1674:g" 0 "CBS815.71p_contig_1" 5827763 5828277 5828020 515 0 "PSN1057"
"696" "CBS815.71p_g1675:g" 0 "CBS815.71p_contig_1" 5829216 5835269 5832242.5 6054 0 "PSN1057"
"697" "CBS815.71p_g1676:g" 0 "CBS815.71p_contig_1" 5836577 5838613 5837595 2037 0 "PSN1057"
"698" "CBS815.71p_g1677:g" 0 "CBS815.71p_contig_1" 5839126 5839719 5839422.5 594 0 "PSN1057"
"699" "CBS815.71p_g1678:g" 0 "CBS815.71p_contig_1" 5842444 5842914 5842679 471 0 "PSN1057"
"700" "CBS815.71p_g1679:g" 0 "CBS815.71p_contig_1" 5843636 5844332 5843984 697 0 "PSN1057"
"701" "CBS815.71p_g168:g" 33 "CBS815.71p_contig_1" 576822 579429 578125.5 2608 0.0126533742331288 "PSN1057"
"702" "CBS815.71p_g1680:g" 0 "CBS815.71p_contig_1" 5844463 5846072 5845267.5 1610 0 "PSN1057"
"703" "CBS815.71p_g1681:g" 0 "CBS815.71p_contig_1" 5846391 5847149 5846770 759 0 "PSN1057"
"704" "CBS815.71p_g1682:g" 0 "CBS815.71p_contig_1" 5847607 5848185 5847896 579 0 "PSN1057"
"705" "CBS815.71p_g1683:g" 0 "CBS815.71p_contig_1" 5849421 5849971 5849696 551 0 "PSN1057"
"706" "CBS815.71p_g1684:g" 0 "CBS815.71p_contig_1" 5853142 5854623 5853882.5 1482 0 "PSN1057"
"707" "CBS815.71p_g1685:g" 0 "CBS815.71p_contig_1" 5855695 5857366 5856530.5 1672 0 "PSN1057"
"708" "CBS815.71p_g1686:g" 0 "CBS815.71p_contig_1" 5858280 5858947 5858613.5 668 0 "PSN1057"
"709" "CBS815.71p_g1687:g" 0 "CBS815.71p_contig_1" 5859529 5860024 5859776.5 496 0 "PSN1057"
"710" "CBS815.71p_g1688:g" 0 "CBS815.71p_contig_1" 5861638 5862066 5861852 429 0 "PSN1057"
"711" "CBS815.71p_g1689:g" 0 "CBS815.71p_contig_1" 5862774 5863991 5863382.5 1218 0 "PSN1057"
"712" "CBS815.71p_g169:g" 34 "CBS815.71p_contig_1" 580107 582143 581125 2037 0.0166912125675012 "PSN1057"
"713" "CBS815.71p_g1690:g" 0 "CBS815.71p_contig_1" 5864918 5865955 5865436.5 1038 0 "PSN1057"
"714" "CBS815.71p_g1691:g" 0 "CBS815.71p_contig_1" 5866931 5868675 5867803 1745 0 "PSN1057"
"715" "CBS815.71p_g1692:g" 0 "CBS815.71p_contig_1" 5869100 5871403 5870251.5 2304 0 "PSN1057"
"716" "CBS815.71p_g1693:g" 0 "CBS815.71p_contig_1" 5873118 5874743 5873930.5 1626 0 "PSN1057"
"717" "CBS815.71p_g1694:g" 0 "CBS815.71p_contig_1" 5877064 5879655 5878359.5 2592 0 "PSN1057"
"718" "CBS815.71p_g1695:g" 0 "CBS815.71p_contig_1" 5880598 5881565 5881081.5 968 0 "PSN1057"
"719" "CBS815.71p_g1696:g" 0 "CBS815.71p_contig_1" 5881991 5883673 5882832 1683 0 "PSN1057"
"720" "CBS815.71p_g1697:g" 0 "CBS815.71p_contig_1" 5885201 5885719 5885460 519 0 "PSN1057"
"721" "CBS815.71p_g1698:g" 0 "CBS815.71p_contig_1" 5888256 5889854 5889055 1599 0 "PSN1057"
"722" "CBS815.71p_g1699:g" 0 "CBS815.71p_contig_1" 5903153 5904154 5903653.5 1002 0 "PSN1057"
"723" "CBS815.71p_g170:g" 1 "CBS815.71p_contig_1" 583547 583825 583686 279 0.003584229390681 "PSN1057"
"724" "CBS815.71p_g1700:g" 0 "CBS815.71p_contig_1" 5910172 5912561 5911366.5 2390 0 "PSN1057"
"725" "CBS815.71p_g1701:g" 0 "CBS815.71p_contig_1" 5913181 5915163 5914172 1983 0 "PSN1057"
"726" "CBS815.71p_g1703:g" 0 "CBS815.71p_contig_1" 5919268 5922494 5920881 3227 0 "PSN1057"
"727" "CBS815.71p_g1704:g" 0 "CBS815.71p_contig_1" 5927234 5928514 5927874 1281 0 "PSN1057"
"728" "CBS815.71p_g1706:g" 0 "CBS815.71p_contig_1" 5933115 5934794 5933954.5 1680 0 "PSN1057"
"729" "CBS815.71p_g1707:g" 0 "CBS815.71p_contig_1" 5936380 5937945 5937162.5 1566 0 "PSN1057"
"730" "CBS815.71p_g1708:g" 0 "CBS815.71p_contig_1" 5943440 5946065 5944752.5 2626 0 "PSN1057"
"731" "CBS815.71p_g1709:g" 0 "CBS815.71p_contig_1" 5946470 5946999 5946734.5 530 0 "PSN1057"
"732" "CBS815.71p_g171:g" 26 "CBS815.71p_contig_1" 589103 590643 589873 1541 0.0168721609344581 "PSN1057"
"733" "CBS815.71p_g1710:g" 0 "CBS815.71p_contig_1" 5947588 5950977 5949282.5 3390 0 "PSN1057"
"734" "CBS815.71p_g1711:g" 0 "CBS815.71p_contig_1" 5953631 5955153 5954392 1523 0 "PSN1057"
"735" "CBS815.71p_g1712:g" 0 "CBS815.71p_contig_1" 5958686 5960470 5959578 1785 0 "PSN1057"
"736" "CBS815.71p_g1713:g" 0 "CBS815.71p_contig_1" 5966777 5968367 5967572 1591 0 "PSN1057"
"737" "CBS815.71p_g1714:g" 0 "CBS815.71p_contig_1" 5968921 5970375 5969648 1455 0 "PSN1057"
"738" "CBS815.71p_g1715:g" 0 "CBS815.71p_contig_1" 5972004 5972933 5972468.5 930 0 "PSN1057"
"739" "CBS815.71p_g1716:g" 0 "CBS815.71p_contig_1" 5974425 5978706 5976565.5 4282 0 "PSN1057"
"740" "CBS815.71p_g1717:g" 0 "CBS815.71p_contig_1" 5979578 5980094 5979836 517 0 "PSN1057"
"741" "CBS815.71p_g1718:g" 0 "CBS815.71p_contig_1" 5980304 5980971 5980637.5 668 0 "PSN1057"
"742" "CBS815.71p_g1719:g" 0 "CBS815.71p_contig_1" 5983635 5985610 5984622.5 1976 0 "PSN1057"
"743" "CBS815.71p_g172:g" 77 "CBS815.71p_contig_1" 591417 594703 593060 3287 0.0234256160632796 "PSN1057"
"744" "CBS815.71p_g1720:g" 0 "CBS815.71p_contig_1" 5990172 5997845 5994008.5 7674 0 "PSN1057"
"745" "CBS815.71p_g1721:g" 0 "CBS815.71p_contig_1" 5998838 6001955 6000396.5 3118 0 "PSN1057"
"746" "CBS815.71p_g1722:g" 0 "CBS815.71p_contig_1" 6005100 6009437 6007268.5 4338 0 "PSN1057"
"747" "CBS815.71p_g1723:g" 0 "CBS815.71p_contig_1" 6011365 6011724 6011544.5 360 0 "PSN1057"
"748" "CBS815.71p_g1724:g" 0 "CBS815.71p_contig_1" 6019925 6023399 6021662 3475 0 "PSN1057"
"749" "CBS815.71p_g1725:g" 0 "CBS815.71p_contig_1" 6028154 6031013 6029583.5 2860 0 "PSN1057"
"750" "CBS815.71p_g1726:g" 0 "CBS815.71p_contig_1" 6032388 6035651 6034019.5 3264 0 "PSN1057"
"751" "CBS815.71p_g1727:g" 0 "CBS815.71p_contig_1" 6038411 6038991 6038701 581 0 "PSN1057"
"752" "CBS815.71p_g1728:g" 0 "CBS815.71p_contig_1" 6041313 6046053 6043683 4741 0 "PSN1057"
"753" "CBS815.71p_g1729:g" 0 "CBS815.71p_contig_1" 6047054 6049041 6048047.5 1988 0 "PSN1057"
"754" "CBS815.71p_g173:g" 49 "CBS815.71p_contig_1" 596066 601204 598635 5139 0.00953492897450866 "PSN1057"
"755" "CBS815.71p_g1730:g" 0 "CBS815.71p_contig_1" 6050425 6052151 6051288 1727 0 "PSN1057"
"756" "CBS815.71p_g1731:g" 0 "CBS815.71p_contig_1" 6056103 6057322 6056712.5 1220 0 "PSN1057"
"757" "CBS815.71p_g1732:g" 0 "CBS815.71p_contig_1" 6058521 6059728 6059124.5 1208 0 "PSN1057"
"758" "CBS815.71p_g1733:g" 0 "CBS815.71p_contig_1" 6064622 6067131 6065876.5 2510 0 "PSN1057"
"759" "CBS815.71p_g1734:g" 0 "CBS815.71p_contig_1" 6067905 6071369 6069637 3465 0 "PSN1057"
"760" "CBS815.71p_g1735:g" 0 "CBS815.71p_contig_1" 6073105 6074411 6073758 1307 0 "PSN1057"
"761" "CBS815.71p_g1736:g" 0 "CBS815.71p_contig_1" 6075094 6076657 6075875.5 1564 0 "PSN1057"
"762" "CBS815.71p_g1737:g" 0 "CBS815.71p_contig_1" 6078605 6079929 6079267 1325 0 "PSN1057"
"763" "CBS815.71p_g1738:g" 0 "CBS815.71p_contig_1" 6082704 6083623 6083163.5 920 0 "PSN1057"
"764" "CBS815.71p_g1739:g" 0 "CBS815.71p_contig_1" 6087348 6089544 6088446 2197 0 "PSN1057"
"765" "CBS815.71p_g174:g" 5 "CBS815.71p_contig_1" 608748 609129 608938.5 382 0.0130890052356021 "PSN1057"
"766" "CBS815.71p_g1740:g" 0 "CBS815.71p_contig_1" 6092217 6094156 6093186.5 1940 0 "PSN1057"
"767" "CBS815.71p_g1741:g" 0 "CBS815.71p_contig_1" 6096747 6099074 6097910.5 2328 0 "PSN1057"
"768" "CBS815.71p_g1742:g" 0 "CBS815.71p_contig_1" 6099814 6100612 6100213 799 0 "PSN1057"
"769" "CBS815.71p_g1743:g" 0 "CBS815.71p_contig_1" 6101114 6102996 6102055 1883 0 "PSN1057"
"770" "CBS815.71p_g1744:g" 0 "CBS815.71p_contig_1" 6103252 6105299 6104275.5 2048 0 "PSN1057"
"771" "CBS815.71p_g1745:g" 0 "CBS815.71p_contig_1" 6106246 6108984 6107615 2739 0 "PSN1057"
"772" "CBS815.71p_g1747:g" 0 "CBS815.71p_contig_1" 6112080 6112808 6112444 729 0 "PSN1057"
"773" "CBS815.71p_g1748:g" 0 "CBS815.71p_contig_1" 6114333 6117486 6115909.5 3154 0 "PSN1057"
"774" "CBS815.71p_g1749:g" 0 "CBS815.71p_contig_1" 6118539 6120477 6119508 1939 0 "PSN1057"
"775" "CBS815.71p_g175:g" 23 "CBS815.71p_contig_1" 614037 615251 614644 1215 0.0189300411522634 "PSN1057"
"776" "CBS815.71p_g1750:g" 0 "CBS815.71p_contig_1" 6120570 6121571 6121070.5 1002 0 "PSN1057"
"777" "CBS815.71p_g1751:g" 0 "CBS815.71p_contig_1" 6122288 6124380 6123334 2093 0 "PSN1057"
"778" "CBS815.71p_g1752:g" 0 "CBS815.71p_contig_1" 6128152 6130351 6129251.5 2200 0 "PSN1057"
"779" "CBS815.71p_g1753:g" 0 "CBS815.71p_contig_1" 6130798 6131898 6131348 1101 0 "PSN1057"
"780" "CBS815.71p_g1754:g" 0 "CBS815.71p_contig_1" 6132800 6136242 6134521 3443 0 "PSN1057"
"781" "CBS815.71p_g1755:g" 0 "CBS815.71p_contig_1" 6138852 6139409 6139130.5 558 0 "PSN1057"
"782" "CBS815.71p_g1756:g" 0 "CBS815.71p_contig_1" 6142743 6144390 6143566.5 1648 0 "PSN1057"
"783" "CBS815.71p_g1757:g" 0 "CBS815.71p_contig_1" 6147078 6155260 6151169 8183 0 "PSN1057"
"784" "CBS815.71p_g1758:g" 0 "CBS815.71p_contig_1" 6155816 6156128 6155972 313 0 "PSN1057"
"785" "CBS815.71p_g1759:g" 0 "CBS815.71p_contig_1" 6156629 6158195 6157412 1567 0 "PSN1057"
"786" "CBS815.71p_g176:g" 24 "CBS815.71p_contig_1" 615576 616856 616216 1281 0.0187353629976581 "PSN1057"
"787" "CBS815.71p_g1760:g" 0 "CBS815.71p_contig_1" 6160833 6161567 6161200 735 0 "PSN1057"
"788" "CBS815.71p_g1761:g" 0 "CBS815.71p_contig_1" 6161922 6163748 6162835 1827 0 "PSN1057"
"789" "CBS815.71p_g1762:g" 0 "CBS815.71p_contig_1" 6165557 6166293 6165925 737 0 "PSN1057"
"790" "CBS815.71p_g1763:g" 0 "CBS815.71p_contig_1" 6167192 6168022 6167607 831 0 "PSN1057"
"791" "CBS815.71p_g1764:g" 0 "CBS815.71p_contig_1" 6169612 6173651 6171631.5 4040 0 "PSN1057"
"792" "CBS815.71p_g1765:g" 0 "CBS815.71p_contig_1" 6178249 6180064 6179156.5 1816 0 "PSN1057"
"793" "CBS815.71p_g1766:g" 0 "CBS815.71p_contig_1" 6181152 6181741 6181446.5 590 0 "PSN1057"
"794" "CBS815.71p_g1767:g" 0 "CBS815.71p_contig_1" 6184624 6186582 6185603 1959 0 "PSN1057"
"795" "CBS815.71p_g1768:g" 1 "CBS815.71p_contig_1" 6187060 6197165 6192112.5 10106 9.89511181476351e-05 "PSN1057"
"796" "CBS815.71p_g1769:g" 0 "CBS815.71p_contig_1" 6197757 6199115 6198436 1359 0 "PSN1057"
"797" "CBS815.71p_g177:g" 23 "CBS815.71p_contig_1" 617234 618926 618080 1693 0.0135853514471353 "PSN1057"
"798" "CBS815.71p_g1770:g" 0 "CBS815.71p_contig_1" 6199578 6202444 6201011 2867 0 "PSN1057"
"799" "CBS815.71p_g1771:g" 0 "CBS815.71p_contig_1" 6202697 6203947 6203322 1251 0 "PSN1057"
"800" "CBS815.71p_g1772:g" 0 "CBS815.71p_contig_1" 6205560 6206237 6205898.5 678 0 "PSN1057"
"801" "CBS815.71p_g1773:g" 0 "CBS815.71p_contig_1" 6208256 6208902 6208579 647 0 "PSN1057"
"802" "CBS815.71p_g1774:g" 0 "CBS815.71p_contig_1" 6209588 6214366 6211977 4779 0 "PSN1057"
"803" "CBS815.71p_g1775:g" 0 "CBS815.71p_contig_1" 6216117 6218880 6217498.5 2764 0 "PSN1057"
"804" "CBS815.71p_g1776:g" 0 "CBS815.71p_contig_1" 6219353 6220943 6220148 1591 0 "PSN1057"
"805" "CBS815.71p_g1777:g" 0 "CBS815.71p_contig_1" 6221798 6223628 6222713 1831 0 "PSN1057"
"806" "CBS815.71p_g1778:g" 0 "CBS815.71p_contig_1" 6223999 6225423 6224711 1425 0 "PSN1057"
"807" "CBS815.71p_g1779:g" 0 "CBS815.71p_contig_1" 6229689 6230270 6229979.5 582 0 "PSN1057"
"808" "CBS815.71p_g1780:g" 0 "CBS815.71p_contig_1" 6230908 6232441 6231674.5 1534 0 "PSN1057"
"809" "CBS815.71p_g1781:g" 0 "CBS815.71p_contig_1" 6233963 6239160 6236561.5 5198 0 "PSN1057"
"810" "CBS815.71p_g1782:g" 0 "CBS815.71p_contig_1" 6240776 6243509 6242142.5 2734 0 "PSN1057"
"811" "CBS815.71p_g1783:g" 0 "CBS815.71p_contig_1" 6244862 6247015 6245938.5 2154 0 "PSN1057"
"812" "CBS815.71p_g1784:g" 0 "CBS815.71p_contig_1" 6247668 6248879 6248273.5 1212 0 "PSN1057"
"813" "CBS815.71p_g1785:g" 0 "CBS815.71p_contig_1" 6249656 6254977 6252316.5 5322 0 "PSN1057"
"814" "CBS815.71p_g1786:g" 0 "CBS815.71p_contig_1" 6256738 6257566 6257152 829 0 "PSN1057"
"815" "CBS815.71p_g1787:g" 0 "CBS815.71p_contig_1" 6258878 6261633 6260255.5 2756 0 "PSN1057"
"816" "CBS815.71p_g1788:g" 0 "CBS815.71p_contig_1" 6262659 6264090 6263374.5 1432 0 "PSN1057"
"817" "CBS815.71p_g1789:g" 0 "CBS815.71p_contig_1" 6264663 6266837 6265750 2175 0 "PSN1057"
"818" "CBS815.71p_g179:g" 15 "CBS815.71p_contig_1" 624426 626294 625360 1869 0.00802568218298555 "PSN1057"
"819" "CBS815.71p_g1790:g" 0 "CBS815.71p_contig_1" 6268131 6268805 6268468 675 0 "PSN1057"
"820" "CBS815.71p_g1791:g" 0 "CBS815.71p_contig_1" 6269949 6271588 6270768.5 1640 0 "PSN1057"
"821" "CBS815.71p_g1792:g" 0 "CBS815.71p_contig_1" 6272236 6273831 6273033.5 1596 0 "PSN1057"
"822" "CBS815.71p_g1793:g" 0 "CBS815.71p_contig_1" 6276358 6278847 6277602.5 2490 0 "PSN1057"
"823" "CBS815.71p_g1794:g" 0 "CBS815.71p_contig_1" 6283218 6284101 6283659.5 884 0 "PSN1057"
"824" "CBS815.71p_g1795:g" 0 "CBS815.71p_contig_1" 6284675 6286462 6285568.5 1788 0 "PSN1057"
"825" "CBS815.71p_g1796:g" 1 "CBS815.71p_contig_1" 6287070 6288977 6288023.5 1908 0.000524109014675052 "PSN1057"
"826" "CBS815.71p_g1797:g" 0 "CBS815.71p_contig_1" 6289874 6290745 6290309.5 872 0 "PSN1057"
"827" "CBS815.71p_g1798:g" 0 "CBS815.71p_contig_1" 6294329 6295859 6295094 1531 0 "PSN1057"
"828" "CBS815.71p_g1799:g" 0 "CBS815.71p_contig_1" 6296525 6297759 6297142 1235 0 "PSN1057"
"829" "CBS815.71p_g18:g" 0 "CBS815.71p_contig_1" 88948 90258 89603 1311 0 "PSN1057"
"830" "CBS815.71p_g180:g" 12 "CBS815.71p_contig_1" 626257 627317 626787 1061 0.0113100848256362 "PSN1057"
"831" "CBS815.71p_g1800:g" 0 "CBS815.71p_contig_1" 6298101 6298875 6298488 775 0 "PSN1057"
"832" "CBS815.71p_g1801:g" 0 "CBS815.71p_contig_1" 6299229 6301892 6300560.5 2664 0 "PSN1057"
"833" "CBS815.71p_g1802:g" 0 "CBS815.71p_contig_1" 6305598 6307666 6306632 2069 0 "PSN1057"
"834" "CBS815.71p_g1804:g" 0 "CBS815.71p_contig_1" 6320962 6328346 6324654 7385 0 "PSN1057"
"835" "CBS815.71p_g1805:g" 0 "CBS815.71p_contig_1" 6329295 6333029 6331162 3735 0 "PSN1057"
"836" "CBS815.71p_g1806:g" 0 "CBS815.71p_contig_1" 6333993 6335217 6334605 1225 0 "PSN1057"
"837" "CBS815.71p_g1807:g" 0 "CBS815.71p_contig_1" 6336333 6340323 6338328 3991 0 "PSN1057"
"838" "CBS815.71p_g1808:g" 0 "CBS815.71p_contig_1" 6341476 6342363 6341919.5 888 0 "PSN1057"
"839" "CBS815.71p_g1809:g" 0 "CBS815.71p_contig_1" 6342918 6343481 6343199.5 564 0 "PSN1057"
"840" "CBS815.71p_g181:g" 17 "CBS815.71p_contig_1" 630498 631796 631147 1299 0.0130869899923018 "PSN1057"
"841" "CBS815.71p_g1810:g" 0 "CBS815.71p_contig_1" 6344035 6345356 6344695.5 1322 0 "PSN1057"
"842" "CBS815.71p_g1811:g" 0 "CBS815.71p_contig_1" 6348191 6349800 6348995.5 1610 0 "PSN1057"
"843" "CBS815.71p_g1812:g" 0 "CBS815.71p_contig_1" 6351773 6352910 6352341.5 1138 0 "PSN1057"
"844" "CBS815.71p_g1813:g" 0 "CBS815.71p_contig_1" 6356630 6359062 6357846 2433 0 "PSN1057"
"845" "CBS815.71p_g1814:g" 0 "CBS815.71p_contig_1" 6360110 6361479 6360794.5 1370 0 "PSN1057"
"846" "CBS815.71p_g1815:g" 0 "CBS815.71p_contig_1" 6361886 6362559 6362222.5 674 0 "PSN1057"
"847" "CBS815.71p_g1816:g" 0 "CBS815.71p_contig_1" 6363077 6363519 6363298 443 0 "PSN1057"
"848" "CBS815.71p_g1817:g" 0 "CBS815.71p_contig_1" 6363881 6364320 6364100.5 440 0 "PSN1057"
"849" "CBS815.71p_g1818:g" 0 "CBS815.71p_contig_1" 6364753 6366455 6365604 1703 0 "PSN1057"
"850" "CBS815.71p_g1819:g" 0 "CBS815.71p_contig_1" 6368356 6369458 6368907 1103 0 "PSN1057"
"851" "CBS815.71p_g182:g" 94 "CBS815.71p_contig_1" 638920 642747 640833.5 3828 0.0245559038662487 "PSN1057"
"852" "CBS815.71p_g1820:g" 0 "CBS815.71p_contig_1" 6369691 6371902 6370796.5 2212 0 "PSN1057"
"853" "CBS815.71p_g1821:g" 0 "CBS815.71p_contig_1" 6378418 6379297 6378857.5 880 0 "PSN1057"
"854" "CBS815.71p_g1822:g" 1 "CBS815.71p_contig_1" 6380206 6382357 6381281.5 2152 0.000464684014869888 "PSN1057"
"855" "CBS815.71p_g1823:g" 0 "CBS815.71p_contig_1" 6385865 6387741 6386803 1877 0 "PSN1057"
"856" "CBS815.71p_g1824:g" 0 "CBS815.71p_contig_1" 6388232 6389030 6388631 799 0 "PSN1057"
"857" "CBS815.71p_g1825:g" 0 "CBS815.71p_contig_1" 6389828 6392170 6390999 2343 0 "PSN1057"
"858" "CBS815.71p_g1827:g" 0 "CBS815.71p_contig_1" 6398511 6401078 6399794.5 2568 0 "PSN1057"
"859" "CBS815.71p_g1828:g" 0 "CBS815.71p_contig_1" 6403081 6404338 6403709.5 1258 0 "PSN1057"
"860" "CBS815.71p_g1829:g" 0 "CBS815.71p_contig_1" 6405639 6407880 6406759.5 2242 0 "PSN1057"
"861" "CBS815.71p_g183:g" 17 "CBS815.71p_contig_1" 643035 644214 643624.5 1180 0.014406779661017 "PSN1057"
"862" "CBS815.71p_g1830:g" 0 "CBS815.71p_contig_1" 6409122 6410858 6409990 1737 0 "PSN1057"
"863" "CBS815.71p_g1831:g" 0 "CBS815.71p_contig_1" 6418127 6420860 6419493.5 2734 0 "PSN1057"
"864" "CBS815.71p_g1832:g" 0 "CBS815.71p_contig_1" 6421722 6423944 6422833 2223 0 "PSN1057"
"865" "CBS815.71p_g1834:g" 0 "CBS815.71p_contig_1" 6426816 6428292 6427554 1477 0 "PSN1057"
"866" "CBS815.71p_g1835:g" 0 "CBS815.71p_contig_1" 6428690 6429878 6429284 1189 0 "PSN1057"
"867" "CBS815.71p_g1836:g" 0 "CBS815.71p_contig_1" 6430817 6432496 6431656.5 1680 0 "PSN1057"
"868" "CBS815.71p_g1837:g" 0 "CBS815.71p_contig_1" 6432992 6434315 6433653.5 1324 0 "PSN1057"
"869" "CBS815.71p_g1838:g" 0 "CBS815.71p_contig_1" 6435881 6436391 6436136 511 0 "PSN1057"
"870" "CBS815.71p_g1839:g" 0 "CBS815.71p_contig_1" 6436655 6437988 6437321.5 1334 0 "PSN1057"
"871" "CBS815.71p_g184:g" 40 "CBS815.71p_contig_1" 644843 647087 645965 2245 0.0178173719376392 "PSN1057"
"872" "CBS815.71p_g1840:g" 0 "CBS815.71p_contig_1" 6439718 6440581 6440149.5 864 0 "PSN1057"
"873" "CBS815.71p_g1841:g" 0 "CBS815.71p_contig_1" 6442125 6444827 6443476 2703 0 "PSN1057"
"874" "CBS815.71p_g1842:g" 0 "CBS815.71p_contig_1" 6445708 6446800 6446254 1093 0 "PSN1057"
"875" "CBS815.71p_g1843:g" 0 "CBS815.71p_contig_1" 6448866 6451331 6450098.5 2466 0 "PSN1057"
"876" "CBS815.71p_g1844:g" 0 "CBS815.71p_contig_1" 6453733 6455186 6454459.5 1454 0 "PSN1057"
"877" "CBS815.71p_g1846:g" 0 "CBS815.71p_contig_1" 6455558 6457203 6456380.5 1646 0 "PSN1057"
"878" "CBS815.71p_g1847:g" 0 "CBS815.71p_contig_1" 6458096 6458884 6458490 789 0 "PSN1057"
"879" "CBS815.71p_g1848:g" 0 "CBS815.71p_contig_1" 6460561 6462549 6461555 1989 0 "PSN1057"
"880" "CBS815.71p_g1849:g" 0 "CBS815.71p_contig_1" 6464096 6465421 6464758.5 1326 0 "PSN1057"
"881" "CBS815.71p_g185:g" 17 "CBS815.71p_contig_1" 653178 654557 653867.5 1380 0.0123188405797101 "PSN1057"
"882" "CBS815.71p_g1850:g" 0 "CBS815.71p_contig_1" 6478015 6480762 6479388.5 2748 0 "PSN1057"
"883" "CBS815.71p_g1851:g" 0 "CBS815.71p_contig_1" 6486163 6488342 6487252.5 2180 0 "PSN1057"
"884" "CBS815.71p_g1852:g" 0 "CBS815.71p_contig_1" 6492045 6492460 6492252.5 416 0 "PSN1057"
"885" "CBS815.71p_g1853:g" 0 "CBS815.71p_contig_1" 6496094 6499111 6497602.5 3018 0 "PSN1057"
"886" "CBS815.71p_g1854:g" 0 "CBS815.71p_contig_1" 6499647 6501385 6500516 1739 0 "PSN1057"
"887" "CBS815.71p_g1855:g" 0 "CBS815.71p_contig_1" 6506362 6507187 6506774.5 826 0 "PSN1057"
"888" "CBS815.71p_g1856:g" 0 "CBS815.71p_contig_1" 6507733 6508342 6508037.5 610 0 "PSN1057"
"889" "CBS815.71p_g1857:g" 0 "CBS815.71p_contig_1" 6509518 6510327 6509922.5 810 0 "PSN1057"
"890" "CBS815.71p_g1858:g" 0 "CBS815.71p_contig_1" 6510743 6512345 6511544 1603 0 "PSN1057"
"891" "CBS815.71p_g1859:g" 0 "CBS815.71p_contig_1" 6512773 6514956 6513864.5 2184 0 "PSN1057"
"892" "CBS815.71p_g186:g" 21 "CBS815.71p_contig_1" 659109 660289 659699 1181 0.0177815410668925 "PSN1057"
"893" "CBS815.71p_g1860:g" 0 "CBS815.71p_contig_1" 6516866 6517564 6517215 699 0 "PSN1057"
"894" "CBS815.71p_g1861:g" 0 "CBS815.71p_contig_1" 6520812 6525262 6523037 4451 0 "PSN1057"
"895" "CBS815.71p_g1862:g" 0 "CBS815.71p_contig_1" 6528087 6532715 6530401 4629 0 "PSN1057"
"896" "CBS815.71p_g1863:g" 0 "CBS815.71p_contig_1" 6534442 6535762 6535102 1321 0 "PSN1057"
"897" "CBS815.71p_g1864:g" 0 "CBS815.71p_contig_1" 6536256 6536733 6536494.5 478 0 "PSN1057"
"898" "CBS815.71p_g1865:g" 0 "CBS815.71p_contig_1" 6537526 6538619 6538072.5 1094 0 "PSN1057"
"899" "CBS815.71p_g1866:g" 0 "CBS815.71p_contig_1" 6539308 6541439 6540373.5 2132 0 "PSN1057"
"900" "CBS815.71p_g1867:g" 0 "CBS815.71p_contig_1" 6544176 6551930 6548053 7755 0 "PSN1057"
"901" "CBS815.71p_g1868:g" 0 "CBS815.71p_contig_1" 6552664 6554612 6553638 1949 0 "PSN1057"
"902" "CBS815.71p_g1869:g" 0 "CBS815.71p_contig_1" 6556997 6558806 6557901.5 1810 0 "PSN1057"
"903" "CBS815.71p_g187:g" 50 "CBS815.71p_contig_1" 662552 667086 664819 4535 0.0110253583241455 "PSN1057"
"904" "CBS815.71p_g1870:g" 0 "CBS815.71p_contig_1" 6559338 6561261 6560299.5 1924 0 "PSN1057"
"905" "CBS815.71p_g1871:g" 0 "CBS815.71p_contig_1" 6562992 6563590 6563291 599 0 "PSN1057"
"906" "CBS815.71p_g1872:g" 0 "CBS815.71p_contig_1" 6564922 6567259 6566090.5 2338 0 "PSN1057"
"907" "CBS815.71p_g1873:g" 0 "CBS815.71p_contig_1" 6572782 6574107 6573444.5 1326 0 "PSN1057"
"908" "CBS815.71p_g1874:g" 0 "CBS815.71p_contig_1" 6576155 6577041 6576598 887 0 "PSN1057"
"909" "CBS815.71p_g1876:g" 0 "CBS815.71p_contig_1" 6580918 6581544 6581231 627 0 "PSN1057"
"910" "CBS815.71p_g1877:g" 0 "CBS815.71p_contig_1" 6582491 6583356 6582923.5 866 0 "PSN1057"
"911" "CBS815.71p_g1878:g" 0 "CBS815.71p_contig_1" 6583391 6584274 6583832.5 884 0 "PSN1057"
"912" "CBS815.71p_g1879:g" 0 "CBS815.71p_contig_1" 6585135 6585435 6585285 301 0 "PSN1057"
"913" "CBS815.71p_g188:g" 34 "CBS815.71p_contig_1" 668563 671292 669927.5 2730 0.0124542124542125 "PSN1057"
